0.0    0
0.015    0
0.03    0
0.045    0
0.06    0
0.075    0
0.09    0
0.105    0
0.12    0
0.135    0
0.15    0
0.165    0
0.18    0
0.195    0
0.21    0
0.225    0
0.24    0
0.255    0
0.27    0
0.285    0
0.3    0
0.315    0
0.33    0
0.345    0
0.36    0
0.375    0
0.39    0
0.405    0
0.42    0
0.435    0
0.45    0
0.465    0
0.48    0
0.495    0
0.51    0
0.525    0
0.54    0
0.555    0
0.57    0
0.585    0
0.6    0
0.615    0
0.63    0
0.645    0
0.66    0
0.675    0
0.69    0
0.705    0
0.72    0
0.735    0
0.75    0
0.765    0
0.78    0
0.795    0
0.81    0
0.825    12.032367087
0.84    12.032367087
0.855    12.032367087
0.87    12.032367087
0.885    12.032367087
0.9    85.3887950084
0.915    85.4414402704
0.93    85.4414402704
0.945    85.4414402704
0.96    85.4414402704
0.975    85.4411802938
0.99    85.4411802938
1.005    85.4411802938
1.02    85.4411802938
1.035    85.4411802938
1.05    85.4411802938
1.065    85.4411802938
1.08    85.3625373716
1.095    85.3625373716
1.11    85.3625373716
1.125    99.8798908098
1.14    99.917977382
1.155    99.9288963993
1.17    99.9288963993
1.185    99.9288963993
1.2    99.9278564929
1.215    99.930066294
1.23    99.930066294
1.245    99.930066294
1.26    99.9054985051
1.275    99.9054985051
1.29    99.9054985051
1.305    99.9054985051
1.32    99.9054985051
1.335    99.9054985051
1.35    115.799428051
1.365    115.803587677
1.38    115.821396074
1.395    115.821396074
1.41    115.821396074
1.425    115.852593267
1.44    115.810867022
1.455    115.812296893
1.47    115.812296893
1.485    115.812296893
1.5    115.812296893
1.515    115.812296893
1.53    115.812296893
1.545    115.812296893
1.56    115.812296893
1.575    140.11243988
1.59    140.11243988
1.605    140.112959834
1.62    140.149486546
1.635    140.161575458
1.65    140.161575458
1.665    140.161575458
1.68    140.161575458
1.695    140.161575458
1.71    140.161575458
1.725    140.161575458
1.74    140.161575458
1.755    140.168724815
1.77    140.168724815
1.785    140.168724815
1.8    158.901858833
1.815    158.912517873
1.83    158.912517873
1.845    158.912517873
1.86    158.912517873
1.875    158.912517873
1.89    158.912517873
1.905    158.912517873
1.92    158.912517873
1.935    158.912517873
1.95    158.912517873
1.965    158.912517873
1.98    158.825945665
1.995    158.825945665
2.01    158.825945665
2.025    172.375406213
2.04    172.375406213
2.055    172.358637723
2.07    172.358637723
2.085    172.358637723
2.1    172.36188743
2.115    172.377096061
2.13    172.377096061
2.145    172.377096061
2.16    172.363057325
2.175    172.363057325
2.19    172.363057325
2.205    172.363057325
2.22    172.363057325
2.235    172.363057325
2.25    191.97933186
2.265    191.987131158
2.28    191.987131158
2.295    191.987131158
2.31    191.987131158
2.325    191.987131158
2.34    191.972832445
2.355    191.991680749
2.37    191.991680749
2.385    191.991680749
2.4    191.991680749
2.415    191.991680749
2.43    191.991680749
2.445    191.991680749
2.46    191.991680749
2.475    202.119979202
2.49    202.115819576
2.505    202.117379436
2.52    202.236318731
2.535    202.225529702
2.55    202.225529702
2.565    202.225529702
2.58    202.225529702
2.595    202.225529702
2.61    202.225529702
2.625    202.225529702
2.64    202.206681399
2.655    202.206681399
2.67    202.206681399
2.685    202.206681399
2.7    213.583127519
2.715    213.594176524
2.73    213.594176524
2.745    213.594176524
2.76    213.594176524
2.775    213.594176524
2.79    213.594176524
2.805    213.594176524
2.82    213.594176524
2.835    213.594176524
2.85    213.594176524
2.865    213.594176524
2.88    213.583127519
2.895    213.594176524
2.91    213.594176524
2.925    222.080072793
2.94    222.080072793
2.955    222.083322501
2.97    222.083322501
2.985    222.083322501
3.0    222.083322501
3.015    222.097491226
3.03    222.097491226
3.045    222.120239178
3.06    222.137007669
3.075    222.130638243
3.09    222.130638243
3.105    222.130638243
3.12    222.130638243
3.135    222.130638243
