0.0    0
0.015    0
0.03    0
0.045    0
0.06    0
0.075    0
0.09    0
0.105    0
0.12    0
0.135    0
0.15    0
0.165    0
0.18    0
0.195    0
0.21    0
0.225    0
0.24    0
0.255    0
0.27    0
0.285    0
0.3    0
0.315    0
0.33    0
0.345    0
0.36    0
0.375    0
0.39    0
0.405    0
0.42    0
0.435    0
0.45    0
0.465    0
0.48    0
0.495    0
0.51    0
0.525    0
0.54    0
0.555    0
0.57    0
0.585    0
0.6    0
0.615    0
0.63    0
0.645    0
0.66    0
0.675    0
0.69    0
0.705    0
0.72    0
0.735    0
0.75    0
0.765    0
0.78    0
0.795    0
0.81    0
0.825    0
0.84    0
0.855    0
0.87    0
0.885    0
0.9    0
0.915    0
0.93    0
0.945    0
0.96    0
0.975    0
0.99    0
1.005    0
1.02    0
1.035    0
1.05    0
1.065    0
1.08    0
1.095    0
1.11    0
1.125    0
1.14    0
1.155    0
1.17    0
1.185    0
1.2    0
1.215    0
1.23    0
1.245    0
1.26    0
1.275    0
1.29    0
1.305    0
1.32    0
1.335    0
1.35    0
1.365    0
1.38    0
1.395    0
1.41    0
1.425    0
1.44    0
1.455    140.216931217
1.47    140.216931217
1.485    140.216931217
1.5    140.216931217
1.515    140.216931217
1.53    140.216931217
1.545    140.216931217
1.56    140.216931217
1.575    162.57898715
1.59    162.57898715
1.605    162.57898715
1.62    162.77324263
1.635    162.76266062
1.65    162.76266062
1.665    162.76266062
1.68    162.76266062
1.695    162.76266062
1.71    162.76266062
1.725    162.76266062
1.74    162.76266062
1.755    162.798941799
1.77    162.798941799
1.785    162.798941799
1.8    177.835978836
1.815    177.835978836
1.83    177.835978836
1.845    177.835978836
1.86    177.835978836
1.875    177.835978836
1.89    177.835978836
1.905    177.835978836
1.92    177.835978836
1.935    177.835978836
1.95    177.835978836
1.965    177.835978836
1.98    177.85260771
1.995    177.85260771
2.01    177.85260771
2.025    188.469387755
2.04    188.467876039
2.055    188.465608466
2.07    188.465608466
2.085    188.465608466
2.1    188.465608466
2.115    188.477702192
2.13    188.477702192
2.145    188.477702192
2.16    188.273620559
2.175    188.273620559
2.19    188.273620559
2.205    188.273620559
2.22    188.273620559
2.235    188.273620559
2.25    205.065003779
2.265    205.084656085
2.28    205.084656085
2.295    205.084656085
2.31    205.084656085
2.325    205.084656085
2.34    204.997732426
2.355    205.003779289
2.37    205.003779289
2.385    205.003779289
2.4    205.003779289
2.415    205.003779289
2.43    205.003779289
2.445    205.003779289
2.46    205.003779289
2.475    213.0861678
2.49    213.164021164
2.505    213.164021164
2.52    213.504157218
2.535    213.597883598
2.55    213.597883598
2.565    213.597883598
2.58    213.597883598
2.595    213.597883598
2.61    213.597883598
2.625    213.597883598
2.64    213.597883598
2.655    213.597883598
2.67    213.597883598
2.685    213.597883598
2.7    222.64399093
2.715    222.64399093
2.73    222.64399093
2.745    222.64399093
2.76    222.64399093
2.775    222.64399093
2.79    222.64399093
2.805    222.64399093
2.82    222.64399093
2.835    222.64399093
2.85    222.64399093
2.865    222.64399093
2.88    222.595616024
2.895    222.595616024
2.91    222.595616024
2.925    228.491307634
2.94    228.491307634
2.955    228.522297808
2.97    228.522297808
2.985    228.522297808
3.0    228.522297808
3.015    228.522297808
3.03    228.522297808
3.045    228.522297808
3.06    229.258503401
3.075    229.291761149
3.09    229.291761149
3.105    229.291761149
3.12    229.291761149
3.135    229.291761149
